stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
70.0,62.0,2.349471092,63.0,2.0,297.0,134.0,323.0,116.0,-18.0,-24.69765770262473,-64.0,-0.0895470310635256,3.537788917724125,-3.983194771916697
134.0,116.0,1.704115152,64.0,2.0,323.0,18.0,97.0,19.0,1.0,2.1991514484127688,-32.0,-1.8568076651053214,1.2837507333164175,-4.241519077601244
18.0,19.0,2.820802927,65.0,2.0,97.0,133.0,52.0,33.0,48.0,41.48991018093465,33.0,1.7260309124828186,8.238069697073268,-5.083241007839477
133.0,33.0,4.450118065,66.0,2.0,52.0,129.0,179.0,122.0,-7.0,-10.75289669193547,4.0,1.4474136416394288,4.572333389791986,-6.995434098889175
129.0,122.0,2.067424059,67.0,2.0,179.0,76.0,51.0,71.0,-5.0,-4.040532747476172,53.0,0.28714859414126065,8.039108218628265,-5.0855888262426205
76.0,71.0,4.251122952,68.0,2.0,51.0,25.0,183.0,25.0,0.0,1.4597954957616732,51.0,0.3492614342744878,7.6954352200312295,-5.13122729101952
25.0,25.0,1.233103752,69.0,2.0,183.0,114.0,287.0,122.0,8.0,11.97384924271295,59.0,0.15650930749839084,0.42673722109238577,-3.63447013776226
114.0,122.0,0.43097400700000005,70.0,2.0,287.0,33.0,277.0,20.0,-13.0,-10.884208801189951,-67.0,-0.060089370940646196,5.804640937535456,-2.674714194861359
33.0,20.0,1.814538002,71.0,2.0,277.0,59.0,17.0,54.0,-5.0,3.782094162763988,-26.0,-2.703958632628509,5.08346920217199,
59.0,54.0,0.548264027,72.0,2.0,17.0,51.0,230.0,60.0,9.0,15.289129314636844,8.0,2.6263188046160026,3.1674261096669283,
51.0,60.0,3.763489723,73.0,2.0,230.0,74.0,228.0,76.0,2.0,4.914746950118561,-23.0,-3.105920288437399,2.7439664665039145,
74.0,76.0,6.882339954,74.0,2.0,228.0,26.0,214.0,24.0,-2.0,-0.4463414842068776,48.0,0.4664349699471411,2.394811316250658,
26.0,24.0,1.133192062,75.0,2.0,214.0,40.0,209.0,32.0,-8.0,-5.09810181302033,-14.0,-3.5363190496368246,5.0012602991139135,
40.0,32.0,3.949550629,76.0,2.0,209.0,29.0,146.0,24.0,-5.0,-3.181879312231624,11.0,3.2215278544482473,1.185433228086305,
29.0,24.0,1.6497359280000001,77.0,2.0,146.0,132.0,38.0,142.0,10.0,3.9128751126212276,45.0,0.6192275851364392,2.2951924267658073,
132.0,142.0,2.4329159259999997,78.0,2.0,38.0,111.0,201.0,1.0,38.0,39.91351500533187,21.0,3.330368348331446,5.275150471782093,
111.0,1.0,1.882509947,79.0,2.0,201.0,107.0,187.0,110.0,3.0,0.9514345596305613,4.0,1.4474136416394288,3.177051232392531,
107.0,110.0,2.2163326740000002,80.0,2.0,187.0,12.0,203.0,100.0,-60.0,-57.29577624965071,-53.0,-0.28714859414126065,4.73063588646408,
12.0,100.0,0.515691042,81.0,2.0,203.0,22.0,317.0,24.0,2.0,3.2109725149153316,-10.0,-3.0539471891999965,3.3821214375347273,
