stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
87,Stimuli/Morph87.JPG,Stimuli/Morph87.png,Stimuli/BlurLevel5/BlurEditedMorph87,Stimuli/BlurLevel5/BlurEditedMorph87.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph87.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph87.png,Stimuli/BlurMorphTrio/EditedMorph87.png,020270right.gif,Stimuli/normal_thumbnails/87right.gif,,,,,1,0,1,0,0,84,84,86,,,,,,,,,,,,,,,,,,,,,,,80,85,2,329,2.142918252,-1.287595187,87,Experiment,,,,,,,,,109,109,-22,-22,,,,,,,,,,,,,,,1125.703356,1126.196034,1125.703356,1126.196034,70.06802721,1575398482,1575398483,0.651669025,1575398480,1575398482,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
26,Stimuli/Morph26.JPG,Stimuli/Morph26.png,Stimuli/BlurLevel5/BlurEditedMorph26,Stimuli/BlurLevel5/BlurEditedMorph26.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph26.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph26.png,Stimuli/BlurMorphTrio/EditedMorph26.png,010070right.gif,Stimuli/normal_thumbnails/26right.gif,,,,,2,0,2,0,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,10,1,3,210,-2.165063509,-1.25,26,Experiment,,,,,,,,,38,137,-111,36,,,,,,,,,,,,,,,1135.268805,1135.779738,1135.268805,1135.779738,51.02040816,1575398492,1575398498,5.749451876,1575398490,1575398492,space,5.853165803,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
42,Stimuli/Morph42.JPG,Stimuli/Morph42.png,Stimuli/BlurLevel5/BlurEditedMorph42,Stimuli/BlurLevel5/BlurEditedMorph42.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph42.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph42.png,Stimuli/BlurMorphTrio/EditedMorph42.png,010121right.gif,Stimuli/normal_thumbnails/42right.gif,,,,,2,0,2,0,0,1,1,41,,,,,,,,,,,,,,,,,,,,,,,58,2,3,40,1.915111108,1.606969024,42,Experiment,,,,,,,,,3,43,-1,-1,,,,,,,,,,,,,,,1143.456108,1143.963428,1143.456108,1143.963428,98.63945578,1575398500,1575398502,1.383601904,1575398498,1575398500,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
17,Stimuli/Morph17.JPG,Stimuli/Morph17.png,Stimuli/BlurLevel5/BlurEditedMorph17,Stimuli/BlurLevel5/BlurEditedMorph17.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph17.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph17.png,Stimuli/BlurMorphTrio/EditedMorph17.png,010036right.gif,Stimuli/normal_thumbnails/17right.gif,,,,,2,0,2,0,0,2,2,16,,,,,,,,,,,,,,,,,,,,,,,75,3,3,243,-1.134976249,-2.22751631,17,Experiment,,,,,,,,,44,135,-118,29,,,,,,,,,,,,,,,1147.168081,1147.662978,1147.168081,1147.662978,60.54421769,1575398504,1575398507,3.133806229,1575398502,1575398504,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
43,Stimuli/Morph43.JPG,Stimuli/Morph43.png,Stimuli/BlurLevel5/BlurEditedMorph43,Stimuli/BlurLevel5/BlurEditedMorph43.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph43.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph43.png,Stimuli/BlurMorphTrio/EditedMorph43.png,010124right.gif,Stimuli/normal_thumbnails/43right.gif,,,,,2,0,2,0,0,3,3,42,,,,,,,,,,,,,,,,,,,,,,,45,4,3,209,-2.186549268,-1.212024051,43,Experiment,,,,,,,,,55,44,-1,-1,,,,,,,,,,,,,,,1152.617326,1153.113391,1152.617326,1153.113391,98.63945578,1575398509,1575398513,3.516792774,1575398507,1575398509,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
106,Stimuli/Morph106.JPG,Stimuli/Morph106.png,Stimuli/BlurLevel5/BlurEditedMorph106,Stimuli/BlurLevel5/BlurEditedMorph106.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph106.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph106.png,Stimuli/BlurMorphTrio/EditedMorph106.png,None,None,,,,,2,0,2,0,0,4,4,105,,,,,,,,,,,,,,,,,,,,,,,13,5,3,274,0.174391184,-2.493910126,106,Experiment,,,,,,,,,29,95,11,11,,,,,,,,,,,,,,,1159.219212,1159.712739,1159.219212,1159.712739,85.03401361,1575398516,1575398518,1.783153057,1575398513,1575398516,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
73,Stimuli/Morph73.JPG,Stimuli/Morph73.png,Stimuli/BlurLevel5/BlurEditedMorph73,Stimuli/BlurLevel5/BlurEditedMorph73.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph73.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph73.png,Stimuli/BlurMorphTrio/EditedMorph73.png,020230right.gif,Stimuli/normal_thumbnails/73right.gif,,,,,2,0,2,0,0,5,5,72,,,,,,,,,,,,,,,,,,,,,,,1,6,3,351,2.469220851,-0.391086163,73,Experiment,,,,,,,,,61,96,-23,-23,,,,,,,,,,,,,,,1163.012629,1163.512855,1163.012629,1163.512855,68.70748299,1575398520,1575398521,1.319207907,1575398518,1575398520,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
77,Stimuli/Morph77.JPG,Stimuli/Morph77.png,Stimuli/BlurLevel5/BlurEditedMorph77,Stimuli/BlurLevel5/BlurEditedMorph77.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph77.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph77.png,Stimuli/BlurMorphTrio/EditedMorph77.png,020235right.gif,Stimuli/normal_thumbnails/77right.gif,,,,,2,0,2,0,0,6,6,76,,,,,,,,,,,,,,,,,,,,,,,88,7,3,31,2.142918252,1.287595187,77,Experiment,,,,,,,,,28,94,-17,-17,,,,,,,,,,,,,,,1167.18804,1167.695955,1167.18804,1167.695955,76.8707483,1575398524,1575398526,1.734245777,1575398521,1575398524,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
92,Stimuli/Morph92.JPG,Stimuli/Morph92.png,Stimuli/BlurLevel5/BlurEditedMorph92,Stimuli/BlurLevel5/BlurEditedMorph92.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph92.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph92.png,Stimuli/BlurMorphTrio/EditedMorph92.png,020277right.gif,Stimuli/normal_thumbnails/92right.gif,,,,,2,0,2,0,0,7,7,91,,,,,,,,,,,,,,,,,,,,,,,17,8,3,241,-1.212024051,-2.186549268,92,Experiment,,,,,,,,,44,98,-6,-6,,,,,,,,,,,,,,,1172.067596,1172.562201,1172.067596,1172.562201,91.83673469,1575398529,1575398530,1.504557133,1575398526,1575398529,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
68,Stimuli/Morph68.JPG,Stimuli/Morph68.png,Stimuli/BlurLevel5/BlurEditedMorph68,Stimuli/BlurLevel5/BlurEditedMorph68.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph68.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph68.png,Stimuli/BlurMorphTrio/EditedMorph68.png,020218right.gif,Stimuli/normal_thumbnails/68right.gif,,,,,2,0,2,0,0,8,8,67,,,,,,,,,,,,,,,,,,,,,,,10,9,3,146,-2.072593931,1.397982259,68,Experiment,,,,,,,,,41,90,-22,-22,,,,,,,,,,,,,,,1176.039172,1176.528552,1176.039172,1176.528552,70.06802721,1575398533,1575398534,1.434952021,1575398531,1575398533,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
33,Stimuli/Morph33.JPG,Stimuli/Morph33.png,Stimuli/BlurLevel5/BlurEditedMorph33,Stimuli/BlurLevel5/BlurEditedMorph33.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph33.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph33.png,Stimuli/BlurMorphTrio/EditedMorph33.png,010089right.gif,Stimuli/normal_thumbnails/33right.gif,,,,,2,0,2,0,0,9,9,32,,,,,,,,,,,,,,,,,,,,,,,95,10,3,106,-0.68909339,2.40315424,33,Experiment,,,,,,,,,30,30,3,3,,,,,,,,,,,,,,,1180.248144,1180.745984,1180.248144,1180.745984,95.91836735,1575398537,1575398538,0.749587059,1575398534,1575398537,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
72,Stimuli/Morph72.JPG,Stimuli/Morph72.png,Stimuli/BlurLevel5/BlurEditedMorph72,Stimuli/BlurLevel5/BlurEditedMorph72.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph72.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph72.png,Stimuli/BlurMorphTrio/EditedMorph72.png,020227right.gif,Stimuli/normal_thumbnails/72right.gif,,,,,2,0,2,0,0,10,10,71,,,,,,,,,,,,,,,,,,,,,,,40,11,3,120,-1.25,2.165063509,72,Experiment,,,,,,,,,83,83,-11,-11,,,,,,,,,,,,,,,1184.019605,1184.513626,1184.019605,1184.513626,85.03401361,1575398541,1575398541,0.550879002,1575398538,1575398541,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
113,Stimuli/Morph113.JPG,Stimuli/Morph113.png,Stimuli/BlurLevel5/BlurEditedMorph113,Stimuli/BlurLevel5/BlurEditedMorph113.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph113.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph113.png,Stimuli/BlurMorphTrio/EditedMorph113.png,None,None,,,,,2,0,2,0,0,11,11,112,,,,,,,,,,,,,,,,,,,,,,,60,12,3,303,1.361597588,-2.09667642,113,Experiment,,,,,,,,,103,103,10,10,,,,,,,,,,,,,,,1187.404253,1187.912397,1187.404253,1187.912397,86.39455782,1575398544,1575398545,0.517327785,1575398542,1575398544,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
8,Stimuli/Morph8.JPG,Stimuli/Morph8.png,Stimuli/BlurLevel5/BlurEditedMorph8,Stimuli/BlurLevel5/BlurEditedMorph8.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph8.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph8.png,Stimuli/BlurMorphTrio/EditedMorph8.png,010014right.gif,Stimuli/normal_thumbnails/8right.gif,,,,,2,0,2,0,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,92,13,3,21,2.333951066,0.895919874,8,Experiment,,,,,,,,,128,128,-120,27,,,,,,,,,,,,,,,1190.762656,1191.262587,1190.762656,1191.262587,63.26530612,1575398548,1575398549,1.017342329,1575398545,1575398547,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
119,Stimuli/Morph119.JPG,Stimuli/Morph119.png,Stimuli/BlurLevel5/BlurEditedMorph119,Stimuli/BlurLevel5/BlurEditedMorph119.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph119.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph119.png,Stimuli/BlurMorphTrio/EditedMorph119.png,None,None,,,,,2,0,2,0,0,13,13,118,,,,,,,,,,,,,,,,,,,,,,,31,14,3,1,2.499619238,0.043631016,119,Experiment,,,,,,,,,8,100,19,19,,,,,,,,,,,,,,,1194.361878,1194.862033,1194.361878,1194.862033,74.14965986,1575398551,1575398554,2.567454815,1575398549,1575398551,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
9,Stimuli/Morph9.JPG,Stimuli/Morph9.png,Stimuli/BlurLevel5/BlurEditedMorph9,Stimuli/BlurLevel5/BlurEditedMorph9.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph9.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph9.png,Stimuli/BlurMorphTrio/EditedMorph9.png,010015right.gif,Stimuli/normal_thumbnails/9right.gif,,,,,2,0,2,0,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,6,15,3,198,-2.377641291,-0.772542486,9,Experiment,,,,,,,,,125,125,-116,31,,,,,,,,,,,,,,,1199.545645,1200.044961,1199.545645,1200.044961,57.82312925,1575398556,1575398557,0.581888914,1575398554,1575398556,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
147,Stimuli/Morph147.JPG,Stimuli/Morph147.png,Stimuli/BlurLevel5/BlurEditedMorph147,Stimuli/BlurLevel5/BlurEditedMorph147.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph147.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph147.png,Stimuli/BlurMorphTrio/EditedMorph147.png,None,None,,,,,2,0,2,0,0,15,15,146,,,,,,,,,,,,,,,,,,,,,,,72,16,3,64,1.095927867,2.246985116,147,Experiment,,,,,,,,,99,1,146,-1,,,,,,,,,,,,,,,1202.788646,1203.312421,1202.788646,1203.312421,98.63945578,1575398560,1575398561,1.435390949,1575398557,1575398560,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
30,Stimuli/Morph30.JPG,Stimuli/Morph30.png,Stimuli/BlurLevel5/BlurEditedMorph30,Stimuli/BlurLevel5/BlurEditedMorph30.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph30.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph30.png,Stimuli/BlurMorphTrio/EditedMorph30.png,010076right.gif,Stimuli/normal_thumbnails/30right.gif,,,,,2,0,2,0,0,16,16,29,,,,,,,,,,,,,,,,,,,,,,,67,17,3,296,1.095927867,-2.246985116,30,Experiment,,,,,,,,,15,31,-1,-1,,,,,,,,,,,,,,,1207.151,1207.649922,1207.151,1207.649922,98.63945578,1575398564,1575398569,5.35005784,1575398561,1575398564,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
45,Stimuli/Morph45.JPG,Stimuli/Morph45.png,Stimuli/BlurLevel5/BlurEditedMorph45,Stimuli/BlurLevel5/BlurEditedMorph45.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph45.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph45.png,Stimuli/BlurMorphTrio/EditedMorph45.png,010127right.gif,Stimuli/normal_thumbnails/45right.gif,,,,,2,0,2,0,0,17,17,44,,,,,,,,,,,,,,,,,,,,,,,30,18,3,266,-0.174391184,-2.493910126,45,Experiment,,,,,,,,,95,27,18,18,,,,,,,,,,,,,,,1215.46969,1215.961732,1215.46969,1215.961732,75.51020408,1575398572,1575398574,2.253338099,1575398570,1575398572,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
138,Stimuli/Morph138.JPG,Stimuli/Morph138.png,Stimuli/BlurLevel5/BlurEditedMorph138,Stimuli/BlurLevel5/BlurEditedMorph138.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph138.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph138.png,Stimuli/BlurMorphTrio/EditedMorph138.png,None,None,,,,,2,0,2,0,0,18,18,137,,,,,,,,,,,,,,,,,,,,,,,22,19,3,279,0.391086163,-2.469220851,138,Experiment,,,,,,,,,36,138,0,0,,,,,,,,,,,,,,,1220.420246,1220.912195,1220.420246,1220.912195,100,1575398577,1575398580,3.250139952,1575398575,1575398577,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
62,Stimuli/Morph62.JPG,Stimuli/Morph62.png,Stimuli/BlurLevel5/BlurEditedMorph62,Stimuli/BlurLevel5/BlurEditedMorph62.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph62.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph62.png,Stimuli/BlurMorphTrio/EditedMorph62.png,020205right.gif,Stimuli/normal_thumbnails/62right.gif,,,,,2,0,2,0,0,19,19,61,,,,,,,,,,,,,,,,,,,,,,,18,20,3,243,-1.134976249,-2.22751631,62,Experiment,,,,,,,,,20,64,-2,-2,,,,,,,,,,,,,,,1226.180568,1226.678165,1226.180568,1226.678165,97.27891156,1575398583,1575398585,1.700259209,1575398581,1575398583,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
121,Stimuli/Morph121.JPG,Stimuli/Morph121.png,Stimuli/BlurLevel5/BlurEditedMorph121,Stimuli/BlurLevel5/BlurEditedMorph121.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph121.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph121.png,Stimuli/BlurMorphTrio/EditedMorph121.png,None,None,,,,,2,0,2,0,0,20,20,120,,,,,,,,,,,,,,,,,,,,,,,7,21,3,294,1.016841608,-2.283863644,121,Experiment,,,,,,,,,11,88,33,33,,,,,,,,,,,,,,,1230.623048,1231.129028,1230.623048,1231.129028,55.10204082,1575398587,1575398589,1.549664021,1575398585,1575398587,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
94,Stimuli/Morph94.JPG,Stimuli/Morph94.png,Stimuli/BlurLevel5/BlurEditedMorph94,Stimuli/BlurLevel5/BlurEditedMorph94.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph94.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph94.png,Stimuli/BlurMorphTrio/EditedMorph94.png,020286right.gif,Stimuli/normal_thumbnails/94right.gif,,,,,2,0,2,0,0,21,21,93,,,,,,,,,,,,,,,,,,,,,,,47,22,3,116,-1.095927867,2.246985116,94,Experiment,,,,,,,,,48,103,-9,-9,,,,,,,,,,,,,,,1235.316735,1235.812987,1235.316735,1235.812987,87.75510204,1575398592,1575398594,1.616986036,1575398589,1575398592,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
125,Stimuli/Morph125.JPG,Stimuli/Morph125.png,Stimuli/BlurLevel5/BlurEditedMorph125,Stimuli/BlurLevel5/BlurEditedMorph125.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph125.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph125.png,Stimuli/BlurMorphTrio/EditedMorph125.png,None,None,,,,,2,0,2,0,0,22,22,124,,,,,,,,,,,,,,,,,,,,,,,86,23,3,162,-2.377641291,0.772542486,125,Experiment,,,,,,,,,68,97,28,28,,,,,,,,,,,,,,,1239.864182,1240.368788,1239.864182,1240.368788,61.9047619,1575398597,1575398598,1.200783253,1575398594,1575398597,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
135,Stimuli/Morph135.JPG,Stimuli/Morph135.png,Stimuli/BlurLevel5/BlurEditedMorph135,Stimuli/BlurLevel5/BlurEditedMorph135.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph135.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph135.png,Stimuli/BlurMorphTrio/EditedMorph135.png,None,None,,,,,2,0,2,0,0,23,23,134,,,,,,,,,,,,,,,,,,,,,,,95,24,3,263,-0.304673359,-2.481365379,135,Experiment,,,,,,,,,31,145,-10,-10,,,,,,,,,,,,,,,1244.32984,1244.828317,1244.32984,1244.828317,86.39455782,1575398601,1575398604,2.798602819,1575398598,1575398601,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
55,Stimuli/Morph55.JPG,Stimuli/Morph55.png,Stimuli/BlurLevel5/BlurEditedMorph55,Stimuli/BlurLevel5/BlurEditedMorph55.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph55.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph55.png,Stimuli/BlurMorphTrio/EditedMorph55.png,010151right.gif,Stimuli/normal_thumbnails/55right.gif,,,,,2,0,2,0,0,24,24,54,,,,,,,,,,,,,,,,,,,,,,,47,25,3,162,-2.377641291,0.772542486,55,Experiment,,,,,,,,,31,57,-2,-2,,,,,,,,,,,,,,,1250.054612,1250.578005,1250.054612,1250.578005,97.27891156,1575398607,1575398608,1.532328367,1575398604,1575398607,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
67,Stimuli/Morph67.JPG,Stimuli/Morph67.png,Stimuli/BlurLevel5/BlurEditedMorph67,Stimuli/BlurLevel5/BlurEditedMorph67.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph67.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph67.png,Stimuli/BlurMorphTrio/EditedMorph67.png,020217right.gif,Stimuli/normal_thumbnails/67right.gif,,,,,2,0,2,0,0,25,25,66,,,,,,,,,,,,,,,,,,,,,,,76,26,3,293,0.976827821,-2.301262134,67,Experiment,,,,,,,,,106,47,20,20,,,,,,,,,,,,,,,1253.8524,1254.3447,1253.8524,1254.3447,72.78911565,1575398611,1575398613,2.499722958,1575398609,1575398611,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
133,Stimuli/Morph133.JPG,Stimuli/Morph133.png,Stimuli/BlurLevel5/BlurEditedMorph133,Stimuli/BlurLevel5/BlurEditedMorph133.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph133.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph133.png,Stimuli/BlurMorphTrio/EditedMorph133.png,None,None,,,,,2,0,2,0,0,26,26,132,,,,,,,,,,,,,,,,,,,,,,,36,27,3,287,0.730929262,-2.39076189,133,Experiment,,,,,,,,,124,135,-2,-2,,,,,,,,,,,,,,,1259.214303,1259.711324,1259.214303,1259.711324,97.27891156,1575398616,1575398618,1.867799997,1575398614,1575398616,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
47,Stimuli/Morph47.JPG,Stimuli/Morph47.png,Stimuli/BlurLevel5/BlurEditedMorph47,Stimuli/BlurLevel5/BlurEditedMorph47.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph47.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph47.png,Stimuli/BlurMorphTrio/EditedMorph47.png,010130right.gif,Stimuli/normal_thumbnails/47right.gif,,,,,2,0,2,0,0,27,27,46,,,,,,,,,,,,,,,,,,,,,,,4,28,3,315,1.767766953,-1.767766953,47,Experiment,,,,,,,,,17,45,2,2,,,,,,,,,,,,,,,1263.749125,1264.243911,1263.749125,1264.243911,97.27891156,1575398620,1575398622,1.416678905,1575398618,1575398620,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
96,Stimuli/Morph96.JPG,Stimuli/Morph96.png,Stimuli/BlurLevel5/BlurEditedMorph96,Stimuli/BlurLevel5/BlurEditedMorph96.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph96.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph96.png,Stimuli/BlurMorphTrio/EditedMorph96.png,020292right.gif,Stimuli/normal_thumbnails/96right.gif,,,,,2,0,2,0,0,28,28,95,,,,,,,,,,,,,,,,,,,,,,,37,29,3,165,-2.414814566,0.647047613,96,Experiment,,,,,,,,,144,103,-7,-7,,,,,,,,,,,,,,,1267.87261,1268.3782,1267.87261,1268.3782,90.47619048,1575398625,1575398627,2.551071167,1575398622,1575398625,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
57,Stimuli/Morph57.JPG,Stimuli/Morph57.png,Stimuli/BlurLevel5/BlurEditedMorph57,Stimuli/BlurLevel5/BlurEditedMorph57.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph57.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph57.png,Stimuli/BlurMorphTrio/EditedMorph57.png,010158right.gif,Stimuli/normal_thumbnails/57right.gif,,,,,2,0,2,0,0,29,29,56,,,,,,,,,,,,,,,,,,,,,,,49,30,3,63,1.134976249,2.22751631,57,Experiment,,,,,,,,,85,85,-28,-28,,,,,,,,,,,,,,,1273.361235,1273.861249,1273.361235,1273.861249,61.9047619,1575398630,1575398632,1.400443077,1575398627,1575398630,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
71,Stimuli/Morph71.JPG,Stimuli/Morph71.png,Stimuli/BlurLevel5/BlurEditedMorph71,Stimuli/BlurLevel5/BlurEditedMorph71.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph71.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph71.png,Stimuli/BlurMorphTrio/EditedMorph71.png,020225right.gif,Stimuli/normal_thumbnails/71right.gif,,,,,2,0,2,0,0,30,30,70,,,,,,,,,,,,,,,,,,,,,,,46,31,3,46,1.736645926,1.798349501,71,Experiment,,,,,,,,,84,84,-13,-13,,,,,,,,,,,,,,,1277.36348,1277.860358,1277.36348,1277.860358,82.31292517,1575398634,1575398635,0.634817123,1575398632,1575398634,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
