peak_velocity,start_gx,type,sd,start_gy,amplitude,rms,end_time,end_gy,mean_gy,duration,blink_id,end_gx,mean_gx,start_time,end_point
,,fixation,0.009082107627303252,,,0.0012392050078957923,1575398572.1093123,,0.3683078945040819,0.4559013843536377,,,0.4940483941659563,1575398571.653411,
,,fixation,0.005471226037288435,,,0.0007961907361256763,1575398574.6187873,,0.3806095487761173,2.1988165378570557,,,0.48022888551260956,1575398572.4199708,
,,fixation,0.025863779849022092,,,0.006502396012098717,1575398576.3132877,,0.3562921618276464,1.254737377166748,,,0.4911448355474545,1575398575.0585504,
,,fixation,0.002717262256267121,,,0.0019407080982587937,1575398576.8781219,,0.33123810677488436,0.2662792205810547,,,0.4890345038240512,1575398576.6118426,
,,fixation,0.010880959042891202,,,0.0024279045066012725,1575398581.0538554,,0.3895893608423293,3.6593146324157715,,,0.4836830070504913,1575398577.3945408,
,,fixation,0.00037476939954682163,,,0.0003295199597666433,1575398581.5501022,,0.3821548474029056,0.05244898796081543,,,0.4978845155919101,1575398581.4976532,
,,fixation,0.01607779309087968,,,0.022065162552040073,1575398582.7927358,,0.358358114890366,0.4478321075439453,,,0.48135092999348356,1575398582.3449037,
,,fixation,0.009554562027591446,,,0.003180905228152896,1575398585.9194932,,0.3956588638206577,2.678925037384033,,,0.48389432998447546,1575398583.2405682,
,,fixation,0.013868869766827267,,,0.000984462266545609,1575398589.2399077,,0.3960838297686888,2.2310924530029297,,,0.48449822591741226,1575398587.0088153,
,,fixation,0.02950089358537382,,,0.0027791741603378187,1575398593.8311977,,0.407283478108338,4.208009958267212,,,0.4851024445378312,1575398589.6231878,
,,fixation,0.03294778709346439,,,0.017216377040451817,1575398600.3025768,,0.40260852290685273,6.092134237289429,,,0.4825150948024306,1575398594.2104425,
,,fixation,0.010673391880862419,,,0.0007748927876370658,1575398604.1111689,,0.3982512367548822,3.4575886726379395,,,0.4829037828610769,1575398600.6535802,
,,fixation,0.02299698903593295,,,0.0027777613426614896,1575398608.730701,,0.39852515549835354,4.252390146255493,,,0.4712598538445083,1575398604.4783108,
,,fixation,0.00037826064311854393,,,0.0003802215762025182,1575398609.1139803,,0.40426515764902926,0.06858634948730469,,,0.48639448027486587,1575398609.045394,
,,fixation,0.0018706889579651258,,,0.0014693099087358446,1575398609.690918,,0.3212517873940401,0.1896228790283203,,,0.5255668326534492,1575398609.501295,
,,fixation,0.014571270512427443,,,0.0011561359445953628,1575398613.0516772,,0.3963717473888416,3.02992844581604,,,0.48453366311764945,1575398610.0217488,
,,fixation,0.007256553701279502,,,0.00484688389881807,1575398614.6332116,,0.40830198342068386,0.8875956535339355,,,0.48691639662698794,1575398613.745616,
,,fixation,0.01911293962606014,,,0.005497954055150262,1575398619.4665732,,0.40870411094293746,3.9296278953552246,,,0.48689342172963307,1575398615.5369453,
,,fixation,0.025456628174024335,,,0.00305253024876736,1575398623.9650693,,0.4148762676311593,3.7763161659240723,,,0.4867388186407287,1575398620.1887531,
,,fixation,0.021274956016617858,,,0.002728103146785397,1575398631.1868696,,0.42244333003197887,6.907107353210449,,,0.48549429976700936,1575398624.2797623,
,,fixation,0.006035138036295508,,,0.0012402894454818412,1575398631.9776368,,0.41949755940883277,0.4357285499572754,,,0.48608345546197634,1575398631.5419083,
,,fixation,0.05088027677718219,,,0.07273229403962889,1575398633.0237563,,0.307367854809692,0.6478779315948486,,,0.5004549898132529,1575398632.3758783,
,,fixation,0.007350977869751168,,,0.0007929924987236899,1575398633.9747267,,0.3751367749869953,0.41959047317504883,,,0.5169894492770836,1575398633.5551362,
,,fixation,0.04692891399220104,,,0.07697381732684708,1575398634.7021194,,0.3427420985299619,0.3089790344238281,,,0.4759543227679885,1575398634.3931403,
,,fixation,0.04918065219130289,,,0.04765271272984021,1575398636.3752697,,0.33311609300912354,1.0610804557800293,,,0.4636663820574281,1575398635.3141892,
,,fixation,0.007701398593942863,,,0.001786755866561276,1575398637.8027954,,0.3668826746477542,0.8553190231323242,,,0.49513501138958743,1575398636.9474764,
,,fixation,0.014280812712379722,,,0.013966291081838517,1575398638.4200778,,0.36265629564023166,0.25417518615722656,,,0.50008899964584,1575398638.1659026,
,,fixation,0.01426328408656813,,,0.0016339212647137713,1575398640.7923777,,0.36754988052218074,1.2829782962799072,,,0.5019905737690953,1575398639.5093994,
,,fixation,0.016042443187988916,,,0.018160959542163825,1575398642.1232882,,0.3723293027179178,0.9718375205993652,,,0.5021642220744279,1575398641.1514506,
,,fixation,0.020370275043134795,,,0.004191209123908978,1575398644.4113462,,0.38552170915519396,2.06567645072937,,,0.48106467257981345,1575398642.3456697,
,,fixation,0.0224157298163783,,,0.0016638233662643988,1575398648.2602823,,0.38101753324034193,3.477760076522827,,,0.49465833478172144,1575398644.7825222,
,,fixation,0.027512262432712268,,,0.0034613203040823166,1575398651.4838672,,0.37977597850777794,2.820132255554199,,,0.47892632978499405,1575398648.663735,
,,fixation,0.03228251802623354,,,0.0025818004816219476,1575398655.9702582,,0.4001782331860577,4.086973428726196,,,0.4886118959641952,1575398651.8832848,
,,fixation,0.05258400745584516,,,0.02230555254691005,1575398658.1171062,,0.3788307173648006,1.7474305629730225,,,0.5049072307876196,1575398656.3696756,
,,fixation,0.011133131049171883,,,0.00265237329034761,1575398665.4473553,,0.3883986572758671,6.979727029800415,,,0.4962213861832334,1575398658.4676282,
,,fixation,0.03539771460249052,,,0.003933055011392483,1575398668.7798724,,0.4119141545049383,2.9452033042907715,,,0.512174789964881,1575398665.834669,
,,fixation,0.016577260249460116,,,0.011364971563387345,1575398669.6795712,,0.37026352021660675,0.5123844146728516,,,0.4952597474720842,1575398669.1671867,
,,fixation,0.02481119135748068,,,0.0025813572155148337,1575398673.7100606,,0.37999524427841447,3.643174648284912,,,0.5052917156140632,1575398670.066886,
,,fixation,0.04128011699056994,,,0.0059127514406869825,1575398674.8921762,,0.3463016376213463,0.810938835144043,,,0.5010784465340539,1575398674.0812373,
,,fixation,0.0048767476830378865,,,0.0008142683504173191,1575398676.4696755,,0.38359717855306574,1.2628064155578613,,,0.4967264587561217,1575398675.2068691,
,,fixation,0.004099033859776659,,,0.0015514348170601517,1575398676.9659224,,0.36414445372838616,0.09279441833496094,,,0.4906539294749198,1575398676.873128,
,,fixation,0.020262978444652507,,,0.0075587595356835175,1575398678.9509077,,0.37361136610869644,1.5936369895935059,,,0.48514227977125024,1575398677.3572707,
,,fixation,0.0025963729813991256,,,0.0006236277787381745,1575398680.0967126,,0.3694959228637034,0.8028697967529297,,,0.49804900834301136,1575398679.2938428,
,,fixation,0.07630402514616917,,,0.044233423767420045,1575398681.7261794,,0.32438550924172027,1.2381174564361572,,,0.47935170524329057,1575398680.488062,
,,fixation,0.05042351977444919,,,0.09484277489200042,1575398682.8240514,,0.35479847939628567,0.6979727745056152,,,0.5007567469253082,1575398682.1260786,
,,fixation,0.010050010414991614,,,0.006508189374512599,1575398684.5629306,,0.36256136556503116,0.9965271949768066,,,0.4931793311106396,1575398683.5664034,
,,fixation,0.03404608380098899,,,0.038747934517185834,1575398685.4949064,,0.3523724041560537,0.5729031562805176,,,0.5603710573013655,1575398684.9220033,
,,fixation,0.008459064183582492,,,0.0008322569694726796,1575398687.3306146,,0.37336629212382866,1.5976719856262207,,,0.5037673254960946,1575398685.7329426,
,,fixation,0.0097208797184299,,,0.0055752175583477035,1575398690.4578512,,0.3700252651296119,2.764129400253296,,,0.4964567129886858,1575398687.6937218,
,,fixation,0.025131119958376868,,,0.0016378639536780933,1575398695.2113996,,0.3981588447026688,4.528095245361328,,,0.5036548407370186,1575398690.6833043,
,,fixation,0.027983745827279215,,,0.006463285444175059,1575398698.5640912,,0.3927755140719292,2.9752860069274902,,,0.5054447375535553,1575398695.5888052,
,,fixation,0.030071857708408995,,,0.003971732046241226,1575398701.0574288,,0.38742097696060157,2.1140921115875244,,,0.48827863944098787,1575398698.9433367,
,,fixation,0.0037369231648846754,,,0.0005761695170033527,1575398702.4735472,,0.3998996040189679,1.061079978942871,,,0.49874600919613865,1575398701.4124672,
,,fixation,0.002808566621462782,,,0.0004633812276127447,1575398704.1357722,,0.3863857926498379,1.3031516075134277,,,0.4990603233345827,1575398702.8326206,
,,fixation,0.04425455261054483,,,0.08050772117843491,1575398705.1748352,,0.3351686934605124,0.6535928249359131,,,0.4929536392415419,1575398704.5212424,
,,fixation,0.02505478711335354,,,0.003760909948467542,1575398706.1086564,,0.44016173292164684,0.6979732513427734,,,0.46297198050485955,1575398705.4106832,
,,fixation,0.01589591136933796,,,0.0009878691832814752,1575398709.1829658,,0.4396763140522504,2.719271421432495,,,0.49675647201196776,1575398706.4636943,
,,fixation,0.029425531461378978,,,0.0027685798260914355,1575398714.4883683,,0.44064146555809913,4.910019159317017,,,0.4909970218998888,1575398709.578349,
,,fixation,0.030367465804288996,,,0.005069193864386035,1575398719.5960793,,0.4204075223119725,4.7526726722717285,,,0.496647865804481,1575398714.8434067,
,,fixation,0.025124221432048146,,,0.005591966312331689,1575398722.6703887,,0.42304512853639265,2.6789259910583496,,,0.49111104775261655,1575398719.9914627,
,,fixation,0.023245665793859196,,,0.0022329696481611706,1575398725.8455608,,0.4160398040615908,2.8120648860931396,,,0.49113327441677107,1575398723.033496,
,,fixation,0.009859342782210782,,,0.004497265236146108,1575398727.4876132,,0.4155645812249108,1.2870135307312012,,,0.4954450165009094,1575398726.2005997,
,,fixation,0.00097610042156098,,,0.0005547583166575095,1575398728.0282402,,0.41328833662140413,0.1089324951171875,,,0.4905605772108453,1575398727.9193077,
,,fixation,0.007824474476116899,,,0.0011403999069997178,1575398731.3405867,,0.4160817994789331,2.953273296356201,,,0.49110111120759914,1575398728.3873134,
,,fixation,0.028036438859055747,,,0.004950902597484952,1575398734.9232464,,0.3992354214793536,3.195345163345337,,,0.504875648213585,1575398731.7279012,
,,fixation,0.040190029712858635,,,0.007049318712704684,1575398736.2102604,,0.38833175541797593,0.6778006553649902,,,0.512459749020541,1575398735.5324597,
,,fixation,0.007235137326311145,,,0.0008127078174493854,1575398740.4989624,,0.4215263495732747,3.9255948066711426,,,0.4933657239231952,1575398736.5733676,
,,fixation,0.05713332285489254,,,0.042536452959810234,1575398742.0988014,,0.38818305118185953,1.2326972484588623,,,0.49064822888953946,1575398740.8661041,
,,fixation,0.011990454860954741,,,0.0008599436330235145,1575398744.3801768,,0.42272929743882254,1.7751915454864502,,,0.487131880086154,1575398742.6049852,
,,fixation,0.034795723291083644,,,0.0024137740635031537,1575398748.99971,,0.45435994250075873,4.232218265533447,,,0.4872202644752658,1575398744.7674918,
,,fixation,0.036836141048698604,,,0.0035748387521429086,1575398750.887869,,0.41823370447481584,1.5210165977478027,,,0.48809207239137037,1575398749.3668523,
,,fixation,0.023399107304595577,,,0.0012909006554248962,1575398753.6529088,,0.44245398799896973,2.410001516342163,,,0.49463026132866217,1575398751.2429073,
,,fixation,0.030493636305580545,,,0.005240368567573412,1575398755.4159946,,0.42571200452699026,1.395944356918335,,,0.5164485771187342,1575398754.0200503,
,,fixation,0.034484105864439334,,,0.0322751758283802,1575398756.9571824,,0.42010825929922563,1.1571362018585205,,,0.493507221456929,1575398755.8000462,
,,fixation,0.019509050112855503,,,0.0029177765967124156,1575398762.0447142,,0.4273894430121708,4.740562915802002,,,0.4966544384166238,1575398757.3041513,
,,fixation,0.031208307210195733,,,0.005471561076892818,1575398763.6060743,,0.4044154774353766,1.1780805587768555,,,0.5162484163605118,1575398762.4279938,
,,fixation,0.013648539994806506,,,0.001213886705220998,1575398765.9017172,,0.39127525957788495,1.924466848373413,,,0.4939950666849782,1575398763.9772503,
,,fixation,0.025309255410264617,,,0.0024554225341547877,1575398766.6077588,,0.4035689965141109,0.32276201248168945,,,0.5006748121524222,1575398766.2849967,
,,fixation,0.019801867157435614,,,0.0016668393582361556,1575398771.0739741,,0.3920379134178686,3.9376933574676514,,,0.4972831958999779,1575398767.1362808,
,,fixation,0.021596125096833535,,,0.003929098798260153,1575398776.8110647,,0.41930051531839146,5.345741510391235,,,0.4940111982942658,1575398771.4653232,
,,fixation,0.02335961649862394,,,0.003034874082396827,1575398780.9545188,,0.43127969478809547,3.8005199432373047,,,0.48920757095547807,1575398777.1539989,
,,fixation,0.027791234130002725,,,0.0037050216368720995,1575398785.8726006,,0.44306947263643215,4.538836717605591,,,0.4904826881315078,1575398781.3337638,
,,fixation,0.024891954102869342,,,0.0036976545262060283,1575398789.9918473,,0.4623414042108748,3.7521049976348877,,,0.4923692800076212,1575398786.2397423,
,,fixation,0.055284754917982244,,,0.01379272195971282,1575398791.7944853,,0.4135932341587041,1.431462049484253,,,0.4971840260202747,1575398790.3630233,
,,fixation,0.02165461989167671,,,0.0028675697137034487,1575398795.2488298,,0.4512628590296172,3.118685722351074,,,0.48883757083644014,1575398792.1301441,
,,fixation,0.023826669995951347,,,0.005708540117121586,1575398796.25746,,0.40240105090738015,0.6092128753662109,,,0.49944161599941167,1575398795.6482472,
,,fixation,0.027472044560630984,,,0.010252340941419497,1575398802.4383478,,0.43076016375587506,5.310227632522583,,,0.4944840442419104,1575398797.1281202,
,,fixation,0.023564813856599042,,,0.003070273914221828,1575398805.2867198,,0.42561270615489494,2.4731616973876953,,,0.48228054252219865,1575398802.813558,
,,fixation,0.029225960262415335,,,0.015536268294107609,1575398807.0820823,,0.39233811024698106,1.312021017074585,,,0.4980551978157387,1575398805.7700613,
,,fixation,0.009362591726339735,,,0.0009468280951248102,1575398810.0232487,,0.43506283444547394,2.6184043884277344,,,0.4930091560859617,1575398807.4048443,
,,fixation,0.0376531191537304,,,0.03187494449083819,1575398811.5733104,,0.3765823215518738,1.153874158859253,,,0.4918166901681713,1575398810.4194362,
,,fixation,0.02267974802958902,,,0.002907238679448886,1575398815.8380527,,0.4208644431459175,3.905418872833252,,,0.5018752893925679,1575398811.9326339,
,,fixation,0.011110307123030795,,,0.0012172901774725633,1575398819.5014005,,0.4439301797432874,3.2679643630981445,,,0.5003467994224418,1575398816.233436,
,,fixation,0.03192564107381877,,,0.0034524571274922766,1575398824.5485897,,0.44240535249810214,4.6921515464782715,,,0.49728369879653656,1575398819.8564382,
,,fixation,0.00965476699757075,,,0.007133683671523781,1575398825.8678794,,0.4415368745213748,0.9763550758361816,,,0.5022442436988787,1575398824.8915243,
,,fixation,0.026510196443748416,,,0.0014843271837017848,1575398828.3047314,,0.44200627082549265,2.0616416931152344,,,0.5052458766461614,1575398826.2430897,
,,fixation,0.04219758240967302,,,0.0050600838543743785,1575398830.3219934,,0.43772235366973977,1.6460857391357422,,,0.47668425689027066,1575398828.6759076,
,,fixation,0.011849643906991952,,,0.0011527738515526497,1575398833.9288573,,0.4419870871894279,3.2437570095062256,,,0.49314961598254725,1575398830.6851003,
,,fixation,0.030575668092477123,,,0.0025588737563706563,1575398837.5922048,,0.4360834517500943,3.284101963043213,,,0.49364337229509075,1575398834.3081028,
,,fixation,0.03133876554689285,,,0.0027894372248288097,1575398842.1189408,,0.4340473077272401,4.147490501403809,,,0.48976237517099125,1575398837.9714503,
,,fixation,0.01633014764515127,,,0.005860735936407324,1575398844.0151668,,0.4369301234226257,1.5492570400238037,,,0.4970903730688243,1575398842.4659097,
,,fixation,0.014303305771724329,,,0.0010658300964306558,1575398847.1136813,,0.43831678546745695,2.4449214935302734,,,0.4948301263366965,1575398844.6687598,
,,fixation,0.024249758169263214,,,0.0027160743059515824,1575398851.0110312,,0.43373854640775056,3.542311906814575,,,0.49102726013632125,1575398847.4687192,
,,fixation,0.0031223001959500406,,,0.0016700257699392058,1575398852.3343549,,0.4362201196778103,0.20576047897338867,,,0.47694329592004436,1575398852.1285944,
,,fixation,0.023789898302983902,,,0.0027695580553319522,1575398855.6063538,,0.4301443255958257,2.9411678314208984,,,0.4904108497088121,1575398852.665186,
,,fixation,0.023475866245510364,,,0.0030326252198783618,1575398858.73311,,0.4234364676868737,2.735407829284668,,,0.5113440510189126,1575398855.9977021,
,,fixation,0.027041292317696624,,,0.003444545280813946,1575398862.7111502,,0.42000998070510215,3.5826573371887207,,,0.49618218547039206,1575398859.1284928,
,,fixation,0.02875282754606936,,,0.002731612312706332,1575398865.8096647,,0.4493212354330168,2.7354073524475098,,,0.5076935563265929,1575398863.0742574,
,,fixation,0.019339251644146536,,,0.002689614689619136,1575398868.8332238,,0.4101136698998812,2.660451889038086,,,0.4864862395259612,1575398866.172772,
,,fixation,0.03297476583784471,,,0.004547261873933227,1575398869.5069897,,0.3857696685947243,0.3348653316497803,,,0.4919494328335164,1575398869.1721244,
,,fixation,0.017484249045582066,,,0.01768381846746684,1575398870.3623097,,0.34299784571116537,0.4962470531463623,,,0.4478827079695175,1575398869.8660626,
,,fixation,0.016543167079594256,,,0.00526249720606194,1575398871.3749757,,0.368245881443108,0.16541528701782227,,,0.42461519904447687,1575398871.2095604,
,,fixation,2.0178303860010187,,,2.9252653641883613,1575398872.4946282,,-0.22032128254233593,0.17362689971923828,,,0.37456619942530317,1575398872.3210013,
,,fixation,5.962236021998377,,,9.169935158596587,1575398873.4103243,,-1.613276530222376,0.09682917594909668,,,-2.246524166139834,1575398873.3134952,
,,fixation,0.18495224881914274,,,0.238633595309823,1575398874.2656443,,-0.03785074731114147,0.8188681602478027,,,0.6503088932730597,1575398873.4467762,
,,fixation,1.6115419702310332,,,1.6787858771676845,1575398875.2742763,,-0.09902704084145525,0.2863121032714844,,,0.46959677676961953,1575398874.9879642,
,,fixation,0.5972530944799785,,,1.1918465695859495,1575398875.4479003,,0.3751803669233596,0.05258798599243164,,,0.3728612042956704,1575398875.3953123,
,,fixation,0.8051340918380938,,,1.0158954395880269,1575398875.9401124,,-0.08306279666485701,0.43183302879333496,,,0.3543827032855432,1575398875.5082793,
,,fixation,7.993278183338932,,,16.00405106275731,1575398877.2511952,,-4.828205034973367,0.08068990707397461,,,-6.515056536526484,1575398877.1705053,
,,fixation,8.204594314573342,,,16.409445760656098,1575398880.1237803,,-4.689484459356525,0.08459210395812988,,,-5.890179049330269,1575398880.0391881,
,,fixation,8.105341497889329,,,16.21344697437818,1575398886.0425613,,-4.7136460193579826,0.11712813377380371,,,-5.994719579153508,1575398885.9254332,
,,fixation,8.182235778735356,,,16.358996276997537,1575398890.7507303,,-4.619358809267716,0.09267401695251465,,,-5.965700261363736,1575398890.6580563,
,,fixation,8.445021161044618,,,16.847220074003115,1575398893.0988262,,-4.755006635886887,0.08069086074829102,,,-6.205176546129952,1575398893.0181353,
,,fixation,3.624579731935149,,,5.322999799660754,1575398893.5790522,,-0.15152261122540417,0.07677292823791504,,,0.3828250997698863,1575398893.5022793,
,,fixation,0.6957619039893744,,,1.1194938592765191,1575398894.1074584,,-0.026900697503148014,0.22593307495117188,,,0.4153198112377186,1575398893.8815253,
,,fixation,2.296034766924078,,,4.594851831497879,1575398894.2568521,,-2.007140139508043,0.10489797592163086,,,1.789375639177521,1575398894.1519542,
,,fixation,3.701269989427387,,,3.786108186769588,1575398894.6803613,,-0.049599711781109,0.13302302360534668,,,0.44706969111538614,1575398894.5473382,
,,fixation,10.947478234124993,,,21.892435943734295,1575398894.8982263,,-6.368107715833468,0.11688590049743652,,,-8.560534869268345,1575398894.7813404,
,,fixation,0.29059348400444995,,,0.5801323927129822,1575398896.5403934,,-0.007081838143441411,0.16138100624084473,,,0.5160271262146675,1575398896.3790123,
,,fixation,10.899449054461364,,,20.47159335260969,1575398897.0890882,,-5.688968659865512,0.06063103675842285,,,-7.3220297348144285,1575398897.0284572,
,,fixation,0.40473999649865877,,,0.799116535408287,1575398897.6861982,,0.28269878717765806,0.06455302238464355,,,0.6329536087501582,1575398897.6216452,
,,fixation,0.31440945476420956,,,0.6211520934201283,1575398897.7950182,,0.2919024869775595,0.09682893753051758,,,0.6021709246089749,1575398897.6981893,
,,fixation,0.43401144928866586,,,0.8685471248817024,1575398898.1823332,,0.4611832836691776,0.10489797592163086,,,0.21073655860147703,1575398898.0774353,
,,fixation,2.615565561799131,,,2.6510608733543735,1575398899.2313104,,0.6185536243269955,0.28634119033813477,,,0.4317687709725881,1575398898.9449692,
,,fixation,6.386264445960252,,,6.571684885950208,1575398906.2998052,,0.4229125114500154,0.12496781349182129,,,0.39830020429593826,1575398906.1748374,
,,fixation,8.231690445602613,,,8.65023757644529,1575398906.5499463,,0.7120730091990038,0.07262110710144043,,,0.3654464304625096,1575398906.4773252,
,,fixation,0.40910008679720394,,,0.8146231566242554,1575398906.6831872,,0.7441106104012778,0.07675695419311523,,,0.4342862110571595,1575398906.6064303,
,,fixation,0.43104007941150896,,,0.8607318936349877,1575398906.8042233,,0.7846805733145076,0.07675814628601074,,,0.43428334582260897,1575398906.7274652,
,,fixation,0.43110271203650985,,,0.8608192390457818,1575398906.9333282,,0.7610268524225654,0.06868791580200195,,,0.4801644619841709,1575398906.8646402,
,,fixation,0.4288845253768145,,,0.8548458724501615,1575398907.0744352,,0.7889982833159171,0.0887598991394043,,,0.4470819127302437,1575398906.9856753,
,,fixation,7.359386309157957,,,7.635309763365972,1575398907.1874022,,0.48902013678250106,0.09269309043884277,,,0.47641454227893026,1575398907.0947092,
,,fixation,1.4148330202041457,,,1.8204261371972421,1575398907.4013324,,0.29357519479135796,0.13717317581176758,,,0.4421017042096795,1575398907.2641592,
,,fixation,0.30585004019010636,,,0.6035920791942456,1575398907.6918182,,0.07301112788377756,0.2623438835144043,,,0.6163136224655095,1575398907.4294744,
,,fixation,17.899707775654754,,,30.879752523308152,1575398909.5919812,,-8.29200673225583,0.08068990707397461,,,-10.724022786198184,1575398909.5112913,
,,fixation,9.464148095348344,,,10.280858980475903,1575398909.9792962,,0.1573323672188149,0.05235099792480469,,,0.6057809734235196,1575398909.9269452,
,,fixation,5.255658768383308,,,5.430259751906671,1575398910.1810222,,0.16798117888380223,0.18952488899230957,,,0.6410276703021529,1575398909.9914973,
,,fixation,9.462411319121316,,,10.199404932776922,1575398926.1496892,,0.07615966396650298,0.05237102508544922,,,0.6575442872090455,1575398926.0973182,
,,fixation,0.32623664802833596,,,0.6525161593959554,1575398926.3110702,,0.11236930851822635,0.07657790184020996,,,0.6318043689867718,1575398926.2344923,
,,fixation,4.589332088137235,,,6.5089840150708325,1575398933.9727104,,-0.13459190688500638,6.9313130378723145,,,0.8373352334799573,1575398927.0413973,
,,fixation,3.6535789139376784,,,5.136480676841942,1575398950.7966762,,-0.09646803965848738,8.294981956481934,,,0.809543687027737,1575398942.5016942,
,,fixation,22.835818683623206,,,33.214232585198225,1575398959.3982823,,-0.13554978444536828,8.593537092208862,,,0.8532644993919379,1575398950.8047452,
,,fixation,21.75066370404232,,,30.927984661808903,1575398982.6048663,,-0.13622617822078767,23.198514938354492,,,0.8949083643262025,1575398959.4063513,
,,fixation,0.11015321970944056,,,0.05025263385613106,1575398983.5731523,,0.25157859604020605,0.11296701431274414,,,0.866288633552516,1575398983.4601853,
,,fixation,0.13317062239998695,,,0.05582563992667982,1575398984.6301973,,-0.15998171444056045,0.5164189338684082,,,0.812740917820625,1575398984.1137784,
